cui,type,name
C0059261,enzy,Endopolyphosphatase
C0059401,enzy,enzymobeads
C0116591,enzy,Esterase 3
C0163324,enzy,HIV Integrase
C0164939,enzy,loxosceles venom
C0251107,enzy,GC acyltransferase
C0312067,enzy,Yeast ribonuclease
C0911112,enzy,RNA-cleaving DNA 10-23
C0913965,enzy,RNA-cleaving DNA 8-17
C0968504,enzy,phospholipase C1
C3500855,enzy,"Arginase-1, human"
