cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0032474,C0007009,COEXISTS_WITH,Polyesters,Carbon,bodm,elii,1,COEXISTS_WITH_BODMcxwtELII
C0070066,C0260055,COEXISTS_WITH,paraform,Liquid nitrogen,bodm,elii,1,COEXISTS_WITH_BODMcxwtELII
C0115137,C0037125,COEXISTS_WITH,Durapatite,Silver,bodm,elii,1,COEXISTS_WITH_BODMcxwtELII
C1550067,C0260055,COEXISTS_WITH,10% Formalin,Liquid nitrogen,bodm,elii,2,COEXISTS_WITH_BODMcxwtELII
