cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0028736,C0281980,PREVENTS,Nylons,Injury of integument,bodm,inpo,1,PREVENTS_BODMprevINPO
C1563732,C0600688,PREVENTS,Dendrimers,Toxic effect,bodm,inpo,1,PREVENTS_BODMprevINPO
