cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0858952,C1150778,NEG_AFFECTS,silence,RNA ligase activity,mobd,genf,1,NEG_AFFECTS_MOBDnafctGENF
C0858952,C1519323,NEG_AFFECTS,silence,Silent Mutation,mobd,genf,1,NEG_AFFECTS_MOBDnafctGENF
