cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0002199,C1419819,NEG_STIMULATES,Interferon-alpha,SART1 gene,aapp,gngm,1,NEG_STIMULATES_AAPPnstimGNGM
C0017349,C1415564,NEG_STIMULATES,"Genes, MHC Class II",HLA-DMB gene,aapp,gngm,1,NEG_STIMULATES_AAPPnstimGNGM
C0812234,C0812235,NEG_STIMULATES,RHOA gene,RHOB gene,aapp,gngm,1,NEG_STIMULATES_AAPPnstimGNGM
C1420448,C1423669,NEG_STIMULATES,STAG1 gene,RHOF gene,aapp,gngm,1,NEG_STIMULATES_AAPPnstimGNGM
C3849574,C1822715,NEG_STIMULATES,"EPHB2 protein, human",SHC4 gene,aapp,gngm,1,NEG_STIMULATES_AAPPnstimGNGM
