cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0040329,C0376432,COMPARED_WITH,Tobacco,Bioreactors,hops,medd,2,COMPARED_WITH_HOPScpwtMEDD
C0060600,C0181293,COMPARED_WITH,Fly Ash,Incinerator,hops,medd,1,COMPARED_WITH_HOPScpwtMEDD
C1437018,C0183336,COMPARED_WITH,picaridin,Sleeve,hops,medd,1,COMPARED_WITH_HOPScpwtMEDD
