cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0015259,C0233743,TREATS,Exercise,Prosody,dora,mobd,1,TREATS_DORAtrtsMOBD
C1998602,C0003467,TREATS,Meal (occasion for eating),Anxiety,dora,mobd,1,TREATS_DORAtrtsMOBD
