cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0331312,C0242821,ISA,Aster Plant,Human body,plnt,grup,1,ISA_PLNTisaGRUP
C1080898,C0242821,ISA,Sagittaria <water-plantain>,Human body,plnt,grup,1,ISA_PLNTisaGRUP
