cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0003316,C0032136,NEG_COEXISTS_WITH,Epitopes,Plasmids,imft,bacs,1,NEG_COEXISTS_WITH_IMFTncxwtBACS
C1440044,C1764827,NEG_COEXISTS_WITH,"A,B",Isolate - microorganism,imft,bacs,1,NEG_COEXISTS_WITH_IMFTncxwtBACS
